politician,polltype,subgroup,start_date,end_date,pollster_rating_name,sample_size,raw_sample_size,population,weight,approve,disapprove,approve_adjusted,disapprove_adjusted,tracking,url,poll_id,question_id,created_at,timestamp,pollster_rating_id,subpopulation
Joe Biden,potus-approve,All polls,2021-07-21,2021-07-29,Marist College,1132,1132,a,0.8908145982415412,49,44,48.74545368808445,45.18784830788141,NA,https://maristpoll.marist.edu/wp-content/uploads/2021/08/Marist-Poll-USA-NOS-and-Tables_202108020951.pdf#page=3,75454,143933,2021-08-05,2024-02-08T16:31:06Z,183,NA
Joe Biden,potus-approve,All polls,2021-07-28,2021-07-29,Harris Insights & Analytics,1788,1788,rv,0.7916493716634277,52,43,49.35202398258512,42.974175800068444,NA,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/1cee83b7-349e-608e-a515-a3df7fd88d0f/HHP_July_preso_vF.pdf,75431,143872,2021-08-02,2024-02-08T16:31:06Z,133,NA
Joe Biden,potus-approve,All polls,2021-07-28,2021-07-29,Ipsos,1005,1005,a,0.593515609001386,53.83,42.1,53.22497890855343,42.23598807632937,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-07/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2007%2029%202021.pdf,75418,143848,2021-07-29,2024-02-08T16:31:06Z,154,NA
Joe Biden,potus-approve,All polls,2021-07-28,2021-07-29,Morning Consult,2000,2000,rv,0.5908207214030927,51,47,48.83794215693734,47.668192611813865,NA,https://assets.morningconsult.com/wp-uploads/2021/07/29154252/2107125_crosstabs_POLITICO_JAN_6TH_TRIAL_FLASH_RVs_v1.pdf,75417,143844,2021-07-29,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-20,2021-07-28,WPA Intelligence,1000,1000,rv,0.8372672655055472,47,44,43.890120937192826,44.47458794636528,NA,https://clubforgrowth.ftlbcdn.net/wp-content/uploads/2021/09/CfGPAC_National_Political_PollingMemo_210915.pdf,76308,145382,2021-09-15,2024-02-08T16:31:06Z,383,NA
Joe Biden,potus-approve,All polls,2021-07-24,2021-07-28,Hart Research Associates/Public Opinion Strategies,802,802,a,0.7498101173347045,48,45,48.4129048604579,44.413011105195125,NA,https://pos.org/wp-content/uploads/2021/08/FI14056b-CNBC-AAES-Q2-Topline.pdf,75437,143889,2021-08-03,2024-02-08T16:31:06Z,221,NA
Joe Biden,potus-approve,All polls,2021-07-26,2021-07-28,Rasmussen Reports,1500,1500,lv,0.2166741153524354,47,51,45.53591844812355,48.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75415,143841,2021-07-29,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2021-07-24,2021-07-27,YouGov,1500,1500,a,0.2166741153524354,45,44,44.811355686811886,44.72123388150526,NA,https://docs.cdn.yougov.com/v60y11605p/econTabReport.pdf,75406,143821,2021-07-28,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2021-07-16,2021-07-26,Marquette University Law School,1010,1010,a,0.841443187996675,58,42,56.321974938794625,39.03734050175449,NA,https://law.marquette.edu/poll/wp-content/uploads/2021/08/MLSPSC03Toplines.html,75439,143892,2021-08-04,2024-02-08T16:31:06Z,195,NA
Joe Biden,potus-approve,All polls,2021-07-21,2021-07-26,Monmouth University Polling Institute,804,804,a,0.7507444605225254,48,44,49.01753464273193,43.9004888787745,NA,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_072921/,75416,143842,2021-07-29,2024-02-08T16:31:06Z,215,NA
Joe Biden,potus-approve,All polls,2021-07-23,2021-07-26,Morning Consult,2200,2200,a,0.6196580002898358,53,41,51.83794215693734,42.30701675481787,NA,https://morningconsult.com/2021/07/26/cleveland-indians-guardians-mlb-polling/,75371,143766,2021-07-26,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-23,2021-07-25,Morning Consult,2201,2201,a,0.6197988156536101,54,40,52.83794215693734,41.30701675481787,NA,https://morningconsult.com/2021/07/29/social-media-covid-19-vaccine-misinformation-polling/,75407,143833,2021-07-29,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-21,2021-07-25,Rasmussen Reports,1500,1500,lv,0.5127193947059894,49,49,47.53591844812355,46.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75330,143671,2021-07-26,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2021-07-17,2021-07-23,Morning Consult,7062,45000,a,1.110208574911699,52,40,50.83794215693734,41.30701675481787,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,75410,143836,2021-07-29,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-19,2021-07-23,Echelon Insights,1143,1143,rv,0.8951322972907395,55,43,53.183016680014475,41.76128543113704,NA,http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/July-2021-Omnibus-EXTERNAL-TOPLINES.pdf,75370,143758,2021-07-26,2024-02-08T16:31:06Z,407,NA
Joe Biden,potus-approve,All polls,2021-07-21,2021-07-22,Ipsos,1005,1005,a,0.593515609001386,53.98,40.44,53.37497890855343,40.57598807632937,NA,https://www.ipsos.com/en-us/news_and_polls/ipsos-core-political-presidential-approval-tracker-07222021,75311,143619,2021-07-22,2024-02-08T16:31:06Z,154,NA
Joe Biden,potus-approve,All polls,2021-07-20,2021-07-21,Harris Insights & Analytics,949,949,rv,0.5767428515893771,58,42,55.35202398258512,41.974175800068444,NA,https://thehill.com/hilltv/what-americas-thinking/564836-poll-67-percent-approve-of-bidens-handling-of-the-pandemic,75334,143676,2021-07-26,2024-02-08T16:31:06Z,133,NA
Joe Biden,potus-approve,All polls,2021-07-06,2021-07-21,Gallup,1007,1007,a,0.8401925905435885,50,45,49.79488951266145,43.33058769233917,NA,https://news.gallup.com/poll/352733/biden-approval-drops-lowest-date.aspx,75323,143654,2021-07-23,2024-02-08T16:31:06Z,112,NA
Joe Biden,potus-approve,All polls,2021-07-17,2021-07-20,YouGov,1500,1500,a,0.5127193947059894,48,40,47.811355686811886,40.72123388150526,NA,https://docs.cdn.yougov.com/1aaz80mjhy/econTabReport.pdf,75264,143501,2021-07-21,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2021-07-18,2021-07-20,Rasmussen Reports,1500,1500,lv,0.5116657538173267,50,48,48.53591844812355,45.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75263,143500,2021-07-21,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2021-07-17,2021-07-20,American Research Group,1100,1100,a,0.8781333163454453,53,43,52.06943089292441,43.51230483845549,NA,https://americanresearchgroup.com/economy/,75262,143495,2021-07-21,2024-02-08T16:31:06Z,9,NA
Joe Biden,potus-approve,All polls,2021-07-13,2021-07-19,Morning Consult,7062,15401,a,1.110208574911699,55,40,53.83794215693734,41.30701675481787,NA,https://assets.morningconsult.com/wp-uploads/2021/07/26085607/2107076_crosstabs_MC_ENTERTAINMENT_MOVIE_THEATER_COMFORT_STACKED_Adults_STACKED_v1_LM.pdf,75374,143775,2021-07-27,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-15,2021-07-19,AP-NORC,1308,1308,a,0.4899090377982082,59,41,56.88983933753547,39.06429873206551,NA,https://apnorc.org/wp-content/uploads/2021/07/COVID-topline.pdf,75322,143648,2021-07-23,2024-02-08T16:31:06Z,397,NA
Joe Biden,potus-approve,All polls,2021-07-15,2021-07-19,Global Strategy Group/GBAO (Navigator Research),1000,1000,rv,0.8372672655055472,52,44,50.617537573578176,42.479448545358764,NA,https://navigatorresearch.org/wp-content/uploads/2021/07/Navigator-Toplines-07.20.2021.pdf,75260,143488,2021-07-21,2024-02-08T16:31:06Z,413,NA
Joe Biden,potus-approve,All polls,2021-07-08,2021-07-18,Pew Research Center,7062,10221,a,1.4039495191663738,55,43,56.1609092596397,38.86421115832242,NA,https://projects.fivethirtyeight.com/polls/20220721_US_Pew.pdf,79422,158238,2022-07-21,2024-02-08T16:31:06Z,253,NA
Joe Biden,potus-approve,All polls,2021-07-16,2021-07-18,Morning Consult,2199,2199,a,0.6195171529189312,53,41,51.83794215693734,42.30701675481787,NA,https://morningconsult.com/2021/07/22/air-conditioning-ac-use-poll/,75539,144110,2021-08-13,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-16,2021-07-18,Leger,1001,1001,a,0.8376857945321883,54,45,53.10814210348787,44.106365787288375,NA,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/07/Legers-North-American-Tracker-July-21st-2021.pdf,75287,143568,2021-07-22,2024-02-08T16:31:06Z,572,NA
Joe Biden,potus-approve,All polls,2021-07-16,2021-07-18,Morning Consult,1997,1997,rv,0.5903774395689693,52,44,49.83794215693734,44.668192611813865,NA,https://assets.morningconsult.com/wp-uploads/2021/07/21050659/2107068_crosstabs_POLITICO_RVs_v1_LM.pdf,75261,143489,2021-07-21,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-14,2021-07-17,YouGov,2238,2238,a,0.32549102013131115,58,42,57.811355686811886,42.72123388150526,NA,https://www.cbsnews.com/news/biden-pandemic-approval-covid-19-opinion-poll/,75242,143447,2021-07-18,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2021-07-15,2021-07-16,GreatBlue Research,1500,1500,a,1.0254387894119787,52.1,35.7,51.55163345999236,38.96423835615134,NA,https://www.sacredheart.edu/media/shu-media/institute-for-public-policy/SHU_Pioneer_Poll_July_2021_ADA-.pdf,75541,144114,2021-08-13,2024-02-08T16:31:06Z,748,NA
Joe Biden,potus-approve,All polls,2021-07-10,2021-07-16,Morning Consult,7062,45000,a,1.110208574911699,52,39,50.83794215693734,40.30701675481787,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,75282,143563,2021-07-22,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-13,2021-07-15,YouGov,1715,1715,a,0.6330464050174202,50,42,49.811355686811886,42.72123388150526,NA,https://docs.cdn.yougov.com/vjfvegistz/20210715_yahoo_vaccine_tabs.pdf,75259,143484,2021-07-20,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2021-07-13,2021-07-15,Rasmussen Reports,1500,1500,lv,0.5127193947059894,49,49,47.53591844812355,46.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75225,143419,2021-07-16,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2021-07-14,2021-07-15,Ipsos,1005,1005,a,0.593515609001386,53.43,41.64,52.82497890855343,41.77598807632937,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-07/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2007%2015%202021.pdf,75224,143418,2021-07-16,2024-02-08T16:31:06Z,154,NA
Joe Biden,potus-approve,All polls,2021-07-09,2021-07-13,Morning Consult,4398,4398,a,0.8761295597807192,54,39,52.83794215693734,40.30701675481787,NA,https://assets.morningconsult.com/wp-uploads/2021/07/29181116/2107047_crosstabs_MC_SPORTS_OLYMPICS_US_STACKED_Adults_STACKED_v2_LM.pdf,75419,143854,2021-07-30,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-10,2021-07-13,YouGov,1500,1500,a,0.7250947216849343,47,43,46.811355686811886,43.72123388150526,NA,https://docs.cdn.yougov.com/w2zmwpzsq0/econTabReport.pdf,75150,143286,2021-07-14,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2021-07-09,2021-07-12,Morning Consult,1996,1996,rv,0.5902296049755488,52,45,49.83794215693734,45.668192611813865,NA,https://assets.morningconsult.com/wp-uploads/2021/07/14051637/2107045_crosstabs_POLITICO_RVs_v1_LM.pdf,75131,143255,2021-07-14,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-08,2021-07-12,Rasmussen Reports,1500,1500,lv,0.5127193947059894,49,49,47.53591844812355,46.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75118,143218,2021-07-13,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2021-07-07,2021-07-10,"Cor Services, Inc.",518,518,lv,0.2546573867382235,46,46,47.14879960452882,45.069418378536454,NA,https://excellenceinpolling.com/wp-content/uploads/2021/08/National-Voter-Participation-Poll-2022-Election-8-7-21.pdf,75812,144586,2021-08-31,2024-02-08T16:31:06Z,688,NA
Joe Biden,potus-approve,All polls,2021-07-06,2021-07-10,Morning Consult,3995,3995,rv,0.8350242971713121,53,45,50.83794215693734,45.668192611813865,NA,https://assets.morningconsult.com/wp-uploads/2021/07/25210748/2107026_crosstabs_MC_WASHINGTON_STATE_OF_THE_PARTIES_RVs_STACKED_v1_NP.pdf,75328,143663,2021-07-26,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-08,2021-07-10,RMG Research,1200,1200,rv,0.9171803359561105,51,41,50.06566124056903,40.20613519412983,NA,https://scottrasmussen.com/biden-approval-slips-to-51-down-4-from-month-ago/,75100,143186,2021-07-12,2024-02-08T16:31:06Z,555,NA
Joe Biden,potus-approve,All polls,2021-07-03,2021-07-09,Morning Consult,7062,45000,a,1.1124947571326973,53,39,51.83794215693734,40.30701675481787,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,75164,143321,2021-07-15,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-08,2021-07-09,Harris Insights & Analytics,938,938,rv,0.5733905529855432,59,41,56.35202398258512,40.974175800068444,NA,https://thehill.com/hilltv/what-americas-thinking/562648-poll-biden-approval-on-coronavirus-slips-2-percentage-points,75103,143193,2021-07-12,2024-02-08T16:31:06Z,133,NA
Joe Biden,potus-approve,All polls,2021-07-07,2021-07-08,Ipsos,1004,1004,a,0.5932202541142223,52.1,43.13,51.494978908553435,43.26598807632937,NA,https://www.ipsos.com/en-us/news-polls/ipsos-core-political-survey-presidential-approval-tracker-07082021,75063,143120,2021-07-08,2024-02-08T16:31:06Z,154,NA
Joe Biden,potus-approve,All polls,2021-07-05,2021-07-07,Rasmussen Reports,1500,1500,lv,0.5127193947059894,49,49,47.53591844812355,46.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75064,143123,2021-07-09,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2021-07-01,2021-07-07,Rasmussen Reports,1500,1500,lv,0.5127193947059894,49,50,47.53591844812355,47.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75056,143106,2021-07-08,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2021-07-05,2021-07-06,Zogby Analytics,681,681,lv,0.46464941879732063,60,39,55.220946235685,41.6299457891763,NA,https://zogbyanalytics.com/news/1029-the-zogby-poll-summer-of-biden-biden-s-job-approval-remains-unchanged-the-president-may-be-making-new-inroads-with-rural-and-older-voters,75278,143552,2021-07-21,2024-02-08T16:31:06Z,395,NA
Joe Biden,potus-approve,All polls,2021-06-30,2021-07-06,Morning Consult,2193,2193,a,0.6186713953192442,56,38,54.83794215693734,39.30701675481787,NA,https://morningconsult.com/2021/07/19/disgraced-tv-hosts-poll/,75243,143454,2021-07-19,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-03,2021-07-06,YouGov,1500,1500,a,0.5127193947059894,50,40,49.811355686811886,40.72123388150526,NA,https://docs.cdn.yougov.com/y4ic1h9zy9/econTabReport.pdf,75036,143035,2021-07-07,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2021-07-02,2021-07-04,Leger,1003,1003,a,0.8385222258883767,56,43,55.10814210348787,42.106365787288375,NA,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/07/Legers-North-American-Tracker-July-5th-2021.pdf,75034,143030,2021-07-07,2024-02-08T16:31:06Z,572,NA
Joe Biden,potus-approve,All polls,2021-06-26,2021-07-02,Morning Consult,7062,45000,a,1.110208574911699,52,39,50.83794215693734,40.30701675481787,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,75049,143085,2021-07-08,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-30,2021-07-02,TIPP Insights,1424,1424,a,0.9991233451457744,50,37,50.16183059739699,41.87678297018339,NA,https://www.investors.com/politics/president-joe-biden-job-approval-slides-honeymoon-appears-over-ibd-tipp/,75033,143024,2021-07-06,2024-02-08T16:31:06Z,144,NA
Joe Biden,potus-approve,All polls,2021-06-29,2021-07-01,Rasmussen Reports,1500,1500,lv,0.5127193947059894,48,50,46.53591844812355,47.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75029,143012,2021-07-02,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2021-06-30,2021-07-01,Ipsos,1004,1004,a,0.5932202541142223,51.5,41.95,50.89497890855343,42.08598807632937,NA,https://www.ipsos.com/en-us/new-polls/ipsos-core-political-survey-presidential-approval-tracker-07012021,75026,143002,2021-07-01,2024-02-08T16:31:06Z,154,NA
Joe Biden,potus-approve,All polls,2021-06-01,2021-06-30,ActiVote,926,926,rv,0.8056930276597212,52,42,52.84918488795206,41.58364925256151,NA,https://www.activote.net/the-lefts-disapproval-of-joe-biden/,84920,188126,2023-12-08,2024-02-08T16:31:06Z,721,NA
Joe Biden,potus-approve,All polls,2021-06-01,2021-06-30,SurveyMonkey,7062,49355,a,1.4039495191663738,53,45,51.65973167788016,43.158152904829926,NA,https://www.surveymonkey.com/curiosity/biden-approval-tracker-2022/,80779,162050,2022-09-24,2024-02-08T16:31:06Z,324,NA
Joe Biden,potus-approve,All polls,2021-06-27,2021-06-30,ABC News/The Washington Post,907,907,a,0.7973844379066052,50,42,51.51245905198894,41.1475726093359,NA,https://docs.google.com/spreadsheets/d/1vM_NbyPRt1xamfYnd0omdSwLZrg5yaCN0kRStaBaGoc/edit#gid=0,75031,143017,2021-07-04,2024-02-08T16:31:06Z,3,NA
Joe Biden,potus-approve,All polls,2021-06-29,2021-06-30,Harris Insights & Analytics,950,950,rv,0.324354046947816,60,40,57.35202398258512,39.974175800068444,NA,https://thehill.com/hilltv/what-americas-thinking/561396-poll-biden-approval-stands-steady-at-60-percent,75030,143013,2021-07-02,2024-02-08T16:31:06Z,133,NA
Joe Biden,potus-approve,All polls,2021-06-22,2021-06-29,Marist College,1115,1115,a,0.8841003157923636,50,43,49.74545368808445,44.18784830788141,NA,https://maristpoll.marist.edu/wp-content/uploads/2021/07/July-2_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202106031327.pdf#page=3,75027,143005,2021-07-02,2024-02-08T16:31:06Z,183,NA
Joe Biden,potus-approve,All polls,2021-06-26,2021-06-29,YouGov,1500,1500,a,0.5127193947059894,48,43,47.811355686811886,43.72123388150526,NA,https://docs.cdn.yougov.com/jtpvxvlusg/econTabReport.pdf,75012,142977,2021-06-30,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2021-06-24,2021-06-28,Global Strategy Group/GBAO (Navigator Research),1000,1000,rv,0.8372672655055472,54,43,52.617537573578176,41.479448545358764,NA,https://navigatorresearch.org/wp-content/uploads/2021/07/Navigator-Toplines-06.28.2021.pdf,75016,142999,2021-07-01,2024-02-08T16:31:06Z,413,NA
Joe Biden,potus-approve,All polls,2021-06-25,2021-06-28,Morning Consult,1989,1989,rv,0.5891937242135687,54,43,51.83794215693734,43.668192611813865,NA,https://assets.morningconsult.com/wp-uploads/2021/06/30063110/2106187_crosstabs_POLITICO_RVs_v2_LM.pdf,75011,142971,2021-06-30,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-24,2021-06-28,Rasmussen Reports,1500,1500,lv,0.5127193947059894,49,49,47.53591844812355,46.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75008,142963,2021-06-29,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2021-06-19,2021-06-25,Morning Consult,7062,45000,a,1.110208574911699,53,39,51.83794215693734,40.30701675481787,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,75019,142994,2021-07-01,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-22,2021-06-24,Morning Consult,2200,2200,a,0.6196580002898358,58,38,56.83794215693734,39.30701675481787,NA,https://morningconsult.com/2021/06/29/nil-college-athletes-compensation/,75010,142970,2021-06-29,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-22,2021-06-24,YouGov,1592,1592,a,0.5282088191303514,50,43,49.811355686811886,43.72123388150526,NA,https://news.yahoo.com/new-yahoo-news-you-gov-poll-bidens-approval-rating-falls-as-both-republicans-and-democrats-grow-more-concerned-about-crime-090006661.html,75003,142953,2021-06-26,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2021-06-23,2021-06-24,Ipsos,1005,1005,a,0.48460346547686867,52.6,40.23,51.994978908553435,40.365988076329366,NA,https://www.ipsos.com/en-us/news_and_polls/ipsos-core-political-survey-presidential-approval-tracker-06242021,74997,142933,2021-06-24,2024-02-08T16:31:06Z,154,NA
Joe Biden,potus-approve,All polls,2021-06-04,2021-06-23,YouGov,1753,1753,rv,0.6400213222292285,51,46.7,49.811355686811886,46.78240973850126,NA,https://smpa.gwu.edu/sites/g/files/zaxdzs2046/f/downloads/GW%20Politics%20Poll%20Topline%20Wave%204.pdf,75349,143713,2021-07-26,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2021-06-21,2021-06-23,Morning Consult,2082,2082,a,0.6028108815853286,58,38,56.83794215693734,39.30701675481787,NA,https://assets.morningconsult.com/wp-uploads/2021/06/28150502/2106145_crosstabs_ADWEEK_PANDEMIC_SHOPPING_ALCOHOL_Adults_v2_NP.pdf,75007,142962,2021-06-28,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-21,2021-06-23,Rasmussen Reports,1500,1500,lv,0.5127193947059894,51,47,49.53591844812355,44.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74994,142918,2021-06-24,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2021-06-18,2021-06-22,Echelon Insights,1001,1001,rv,0.8376857945321883,55,42,53.183016680014475,40.76128543113704,NA,https://echeloninsights.com/in-the-news/june-omnibus-political/,74995,142919,2021-06-24,2024-02-08T16:31:06Z,407,NA
Joe Biden,potus-approve,All polls,2021-06-19,2021-06-22,Beacon Research/Shaw & Co. Research,1001,1001,rv,0.8376857945321883,56,43,53.25263505895304,41.27788606300432,NA,https://static.foxnews.com/foxnews.com/content/uploads/2021/06/Fox_June-19-22-2021_National_Topline_June-23-Release-1.pdf,74983,142902,2021-06-23,2024-02-08T16:31:06Z,103,NA
Joe Biden,potus-approve,All polls,2021-06-20,2021-06-22,YouGov,1500,1500,a,0.7250947216849343,49,41,48.811355686811886,41.72123388150526,NA,https://docs.cdn.yougov.com/lvncclv7qj/econTabReport.pdf,74981,142890,2021-06-23,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2021-06-14,2021-06-21,GQR,2000,2000,rv,1.1840747222089798,57,43,53.20143294002172,42.6272516941237,NA,https://democracycorps.com/wp-admin/admin-ajax.php?juwpfisadmin=false&action=wpfd&task=file.download&wpfd_category_id=267&wpfd_file_id=297950&token=&preview=1,75856,144676,2021-09-02,2024-02-08T16:31:06Z,126,NA
Joe Biden,potus-approve,All polls,2021-06-17,2021-06-20,CRC Advisors,1600,1600,rv,1.0590686277193835,53,44,52.00753572864768,42.8782067202483,NA,https://hafa.nyc3.cdn.digitaloceanspaces.com/assets/Heritage-Action-June-National-Survey-Analysis-CRC-UPDATAED.pdf,84052,180776,2023-08-30,2024-02-08T16:31:06Z,764,NA
Joe Biden,potus-approve,All polls,2021-06-18,2021-06-20,Morning Consult,1995,1995,rv,0.5900817333447738,58,40,55.83794215693734,40.668192611813865,NA,https://morningconsult.com/2021/06/28/capitol-riots-six-months-later-polling/,75006,142958,2021-06-28,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-16,2021-06-20,McLaughlin & Associates,1000,1000,lv,0.8372672655055472,55,44,52.3194723280474,42.2069449371756,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2021/06/National-Monthly-Omnibus-6-21-21-Release.pdf,74998,142936,2021-06-24,2024-02-08T16:31:06Z,203,NA
Joe Biden,potus-approve,All polls,2021-06-18,2021-06-20,Morning Consult,2041,2041,rv,0.5968459113527343,54,43,51.83794215693734,43.668192611813865,NA,https://assets.morningconsult.com/wp-uploads/2021/06/23065402/2106137_crosstabs_POLITICO_RVs_v1_LM.pdf,74979,142883,2021-06-23,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-18,2021-06-20,Leger,1001,1001,a,0.8376857945321883,49,40,48.10814210348787,39.106365787288375,NA,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/06/Legers-North-American-Tracker-June-21st-2021.pdf,74976,142874,2021-06-22,2024-02-08T16:31:06Z,572,NA
Joe Biden,potus-approve,All polls,2021-06-16,2021-06-20,Rasmussen Reports,1500,1500,lv,0.5127193947059894,52,46,50.53591844812355,43.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74970,142849,2021-06-21,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2021-06-17,2021-06-20,American Research Group,1100,1100,a,0.8781333163454453,52,43,51.06943089292441,43.51230483845549,NA,https://americanresearchgroup.com/economy/,74969,142844,2021-06-21,2024-02-08T16:31:06Z,9,NA
Joe Biden,potus-approve,All polls,2021-06-14,2021-06-19,East Carolina University Center for Survey Research,1105,1105,a,0.8801268111160379,47.9,40.9,49.7124404880574,41.15380632834009,NA,https://surveyresearch-ecu.reportablenews.com/pr/the-past-and-present-of-covid-19-mandates-and-vaccines-divided-republicans-unified-democrats,75014,142985,2021-06-30,2024-02-08T16:31:06Z,523,NA
Joe Biden,potus-approve,All polls,2021-06-15,2021-06-19,Morning Consult,2200,2200,a,0.6196580002898358,56,38,54.83794215693734,39.30701675481787,NA,https://assets.morningconsult.com/wp-uploads/2021/06/21162128/2106114_crosstabs_MC_SPORTS_COLLEGE_FOOTBALL_PLAYOFFS_Adults_v1_NP.pdf,74975,142873,2021-06-22,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-12,2021-06-18,Morning Consult,7062,45000,a,1.110208574911699,53,39,51.83794215693734,40.30701675481787,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,74987,142910,2021-06-24,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-01,2021-06-18,Gallup,1012,1012,a,0.8422758880401254,56,42,55.79488951266145,40.33058769233917,NA,https://news.gallup.com/poll/351521/job-approval-biden-steady-congress-down.aspx,74978,142878,2021-06-22,2024-02-08T16:31:06Z,112,NA
